iter	Passed	Remaining
1690	6361	746072
1691	6364	745952
1692	6368	745964
1693	6372	746036
1694	6376	745967
1695	6378	745839
1696	6381	745698
1697	6384	745576
1698	6388	745689
1699	6393	745726
1700	6396	745692
1701	6400	745682
1702	6404	745783
1703	6409	745821
1704	6412	745764
1705	6415	745734
1706	6420	745788
1707	6423	745766
1708	6426	745662
1709	6429	745591
1710	6434	745680
1711	6438	745777
1712	6442	745695
1713	6445	745605
1714	6449	745626
1715	6453	745752
1716	6457	745684
1717	6460	745665
1718	6466	745884
1719	6470	745955
1720	6474	745883
1721	6476	745770
1722	6479	745676
1723	6483	745618
1724	6486	745563
1725	6489	745445
1726	6492	745341
1727	6495	745254
1728	6498	745210
1729	6502	745195
1730	6505	745090
1731	6508	745022
1732	6511	744948
1733	6514	744840
1734	6517	744787
1735	6520	744723
1736	6524	744716
1737	6527	744651
1738	6531	744600
1739	6536	744743
1740	6540	744760
1741	6543	744755
1742	6547	744736
1743	6551	744795
1744	6555	744827
1745	6558	744746
1746	6561	744642
1747	6564	744545
1748	6567	744482
1749	6571	744434
1750	6573	744310
1751	6576	744208
1752	6579	744101
1753	6583	744046
1754	6588	744192
1755	6591	744196
1756	6595	744167
1757	6598	744134
1758	6602	744093
1759	6605	744047
1760	6608	743926
1761	6612	743931
1762	6617	744044
1763	6620	743969
1764	6622	743845
1765	6626	743806
1766	6630	743857
1767	6635	744005
1768	6639	743983
1769	6642	743931
1770	6646	743993
1771	6651	744045
1772	6654	743974
1773	6657	743949
1774	6661	743888
1775	6664	743888
1776	6668	743811
1777	6670	743711
1778	6673	743589
1779	6677	743575
1780	6682	743757
1781	6686	743770
1782	6689	743719
1783	6692	743637
1784	6696	743655
1785	6700	743654
1786	6704	743647
1787	6707	743546
1788	6721	744655
1789	6724	744636
1790	6727	744521
1791	6730	744466
1792	6735	744520
1793	6738	744510
1794	6742	744494
1795	6745	744405
1796	6748	744302
1797	6751	744266
1798	6754	744194
1799	6758	744160
1800	6762	744255
1801	6766	744177
1802	6769	744156
1803	6772	744063
1804	6776	744068
1805	6779	744041
1806	6783	744000
1807	6786	743891
1808	6789	743894
1809	6792	743806
1810	6797	743939
1811	6801	743885
1812	6804	743827
1813	6807	743720
1814	6811	743734
1815	6814	743656
1816	6817	743627
1817	6820	743480
1818	6823	743416
1819	6826	743323
1820	6829	743294
1821	6832	743216
1822	6835	743113
1823	6838	742973
1824	6840	742825
1825	6845	742892
1826	6848	742839
1827	6851	742731
1828	6853	742618
1829	6857	742557
1830	6860	742495
1831	6864	742496
1832	6867	742414
1833	6870	742352
1834	6873	742233
1835	6876	742184
1836	6880	742193
1837	6883	742166
1838	6923	746073
1839	6928	746166
1840	6932	746175
1841	6936	746166
1842	6939	746158
1843	6943	746141
1844	6947	746143
1845	6950	746111
1846	6954	746099
1847	6959	746181
1848	6963	746260
1849	6966	746189
1850	6970	746186
1851	6974	746214
1852	6978	746262
1853	6982	746238
1854	6985	746191
1855	6990	746311
1856	6994	746304
1857	6999	746423
1858	7003	746432
1859	7007	746475
1860	7011	746456
1861	7014	746415
1862	7017	746352
1863	7022	746415
1864	7026	746460
1865	7029	746439
1866	7033	746424
1867	7037	746397
1868	7040	746335
1869	7043	746277
1870	7047	746329
1871	7051	746279
1872	7054	746226
1873	7058	746209
1874	7061	746142
1875	7064	746045
1876	7067	745971
1877	7071	745966
1878	7074	745950
1879	7077	745866
1880	7080	745759
1881	7083	745673
1882	7086	745578
1883	7091	745675
1884	7095	745707
1885	7098	745688
1886	7101	745620
1887	7106	745672
1888	7109	745631
1889	7113	745597
1890	7115	745485
1891	7118	745386
1892	7122	745419
1893	7126	745384
1894	7129	745325
1895	7132	745262
1896	7136	745228
1897	7140	745309
1898	7144	745335
1899	7147	745257
1900	7150	745142
1901	7155	745231
1902	7158	745221
1903	7162	745151
1904	7164	745061
1905	7167	744980
1906	7174	745294
1907	7178	745272
1908	7181	745174
1909	7184	745083
1910	7188	745122
1911	7191	745024
1912	7193	744913
1913	7196	744802
1914	7199	744682
1915	7202	744583
1916	7205	744584
1917	7208	744485
1918	7211	744375
1919	7214	744313
1920	7218	744350
1921	7223	744397
1922	7225	744306
1923	7228	744219
1924	7232	744164
1925	7236	744217
1926	7239	744177
1927	7242	744099
1928	7245	743992
1929	7248	743874
1930	7251	743807
1931	7254	743745
1932	7257	743652
1933	7260	743550
1934	7263	743470
1935	7266	743373
1936	7270	743405
1937	7273	743316
1938	7276	743264
1939	7279	743224
1940	7284	743327
1941	7290	743482
1942	7294	743516
1943	7297	743471
1944	7300	743431
1945	7304	743404
1946	7306	743277
1947	7310	743216
1948	7312	743119
1949	7316	743083
1950	7319	743035
1951	7322	742953
1952	7325	742865
1953	7340	744002
1954	7344	743976
1955	7346	743875
1956	7351	743928
1957	7355	743981
1958	7358	743935
1959	7363	744019
1960	7366	743976
1961	7370	743956
1962	7373	743909
1963	7377	743873
1964	7380	743803
1965	7384	743795
1966	7389	743916
1967	7392	743925
1968	7397	744042
1969	7401	744009
1970	7404	743965
1971	7407	743897
1972	7411	743921
1973	7415	743934
1974	7418	743836
1975	7421	743786
1976	7425	743727
1977	7428	743652
1978	7431	743645
1979	7435	743635
1980	7439	743655
1981	7445	743854
1982	7453	744277
1983	7456	744241
1984	7459	744145
1985	7463	744132
1986	7466	744092
1987	7470	744071
1988	7473	744048
1989	7478	744128
1990	7483	744202
1991	7487	744238
1992	7490	744204
1993	7493	744143
1994	7497	744108
1995	7500	744091
1996	7504	744077
1997	7508	744120
1998	7512	744136
1999	7516	744128
2000	7519	744028
2001	7522	743992
2002	7525	743939
2003	7530	744037
2004	7534	743999
2005	7537	743932
2006	7541	743941
2007	7544	743945
2008	7548	743917
2009	7551	743842
2010	7554	743806
2011	7557	743733
2012	7561	743690
2013	7564	743587
2014	7566	743493
2015	7570	743453
2016	7574	743532
2017	7578	743478
2018	7581	743410
2019	7584	743333
2020	7587	743294
2021	7590	743220
2022	7593	743169
2023	7597	743113
2024	7600	743032
2025	7602	742908
2026	7605	742821
2027	7609	742793
2028	7613	742876
2029	7616	742811
2030	7619	742693
2031	7622	742609
2032	7624	742492
2033	7629	742522
2034	7631	742431
2035	7635	742393
2036	7638	742364
2037	7642	742362
2038	7646	742346
2039	7649	742296
2040	7652	742248
2041	7655	742156
2042	7658	742118
2043	7661	742008
2044	7664	741907
2045	7666	741785
2046	7669	741699
2047	7672	741635
2048	7676	741623
2049	7679	741574
2050	7682	741508
2051	7686	741453
2052	7690	741462
2053	7694	741570
2054	7698	741560
2055	7701	741486
2056	7704	741398
2057	7708	741418
2058	7711	741379
2059	7714	741312
2060	7717	741234
2061	7720	741148
2062	7724	741105
2063	7727	741017
2064	7729	740890
2065	7732	740792
2066	7735	740696
2067	7737	740594
2068	7741	740574
2069	7743	740445
2070	7746	740371
2071	7749	740246
2072	7752	740162
2073	7755	740084
2074	7758	740052
2075	7761	739936
2076	7763	739813
2077	7766	739702
2078	7768	739586
2079	7771	739484
2080	7774	739427
2081	7777	739324
2082	7780	739248
2083	7783	739167
2084	7786	739091
2085	7789	739044
2086	7792	738960
2087	7795	738887
2088	7798	738812
2089	7800	738704
2090	7803	738584
2091	7806	738556
2092	7810	738489
2093	7813	738437
2094	7816	738393
2095	7819	738315
2096	7822	738273
2097	7825	738216
2098	7828	738140
2099	7832	738110
2100	7835	738036
2101	7838	738011
2102	7842	737954
2103	7845	737918
2104	7848	737867
2105	7852	737916
2106	7857	737961
2107	7860	737938
2108	7864	737901
2109	7867	737827
2110	7870	737764
2111	7873	737766
2112	7877	737706
2113	7879	737611
2114	7882	737502
2115	7885	737438
2116	7888	737407
2117	7892	737387
2118	7895	737322
2119	7898	737243
2120	7901	737162
2121	7985	744698
2122	7989	744716
2123	7993	744667
2124	7996	744639
2125	8000	744656
2126	8009	745159
2127	8015	745277
2128	8020	745393
2129	8025	745530
2130	8028	745451
2131	8031	745364
2132	8034	745297
2133	8037	745286
2134	8041	745271
2135	8045	745266
2136	8048	745200
2137	8052	745183
2138	8056	745216
2139	8060	745253
2140	8064	745291
2141	8069	745412
2142	8074	745508
2143	8078	745532
2144	8082	745560
2145	8089	745782
2146	8093	745812
2147	8096	745789
2148	8100	745769
2149	8118	747065
2150	8121	747043
2151	8125	747004
2152	8128	746923
2153	8131	746849
2154	8135	746887
2155	8138	746837
2156	8141	746746
2157	8144	746686
2158	8147	746619
2159	8151	746573
2160	8154	746541
2161	8157	746479
2162	8160	746394
2163	8163	746292
2164	8179	747428
2165	8182	747331
2166	8186	747335
2167	8189	747305
2168	8192	747258
2169	8195	747177
2170	8198	747090
2171	8202	747083
2172	8205	747025
2173	8208	746943
2174	8211	746865
2175	8214	746790
2176	8218	746808
2177	8221	746734
2178	8224	746635
2179	8227	746556
2180	8230	746509
2181	8234	746535
2182	8237	746466
2183	8240	746402
2184	8243	746323
2185	8246	746211
2186	8249	746167
2187	8252	746060
2188	8254	745949
2189	8257	745824
2190	8259	745702
2191	8262	745583
2192	8265	745536
2193	8268	745450
2194	8270	745350
2195	8273	745236
2196	8275	745114
2197	8278	744989
2198	8281	744894
2199	8283	744785
2200	8286	744654
2201	8288	744547
2202	8291	744449
2203	8294	744351
2204	8296	744230
2205	8299	744130
2206	8301	744020
2207	8304	743907
2208	8306	743783
2209	8309	743658
2210	8311	743529
2211	8314	743457
2212	8317	743373
2213	8320	743282
2214	8322	743189
2215	8325	743083
2216	8328	742985
2217	8332	743046
2218	8336	743077
2219	8340	743034
2220	8342	742938
2221	8346	742875
2222	8349	742808
2223	8352	742738
2224	8355	742674
2225	8358	742629
2226	8361	742599
2227	8365	742568
2228	8368	742512
2229	8371	742456
2230	8375	742432
2231	8378	742372
2232	8381	742332
2233	8384	742253
2234	8387	742198
2235	8390	742126
2236	8394	742087
2237	8397	742081
2238	8400	742005
2239	8403	741932
2240	8406	741859
2241	8409	741782
2242	8413	741763
2243	8416	741709
2244	8419	741664
2245	8422	741608
2246	8425	741540
2247	8429	741531
2248	8432	741470
2249	8435	741382
2250	8438	741296
2251	8441	741205
2252	8444	741158
2253	8447	741122
2254	8450	741059
2255	8454	741026
2256	8457	740959
2257	8460	740915
2258	8463	740828
2259	8465	740735
2260	8469	740717
2261	8472	740668
2262	8476	740662
2263	8479	740607
2264	8482	740549
2265	8486	740502
2266	8489	740506
2267	8493	740473
2268	8496	740411
2269	8499	740356
2270	8503	740343
2271	8507	740354
2272	8511	740401
2273	8514	740349
2274	8517	740256
2275	8520	740187
2276	8523	740128
2277	8527	740159
2278	8530	740083
2279	8533	740018
2280	8536	739989
2281	8540	739941
2282	8543	739926
2283	8547	739936
2284	8551	739925
2285	8554	739868
2286	8558	739895
2287	8561	739822
2288	8565	739839
2289	8568	739790
2290	8572	739752
2291	8575	739755
2292	8589	740585
2293	8593	740636
2294	8596	740568
2295	8600	740574
2296	8603	740517
2297	8608	740589
2298	8611	740508
2299	8614	740477
2300	8617	740408
2301	8621	740390
2302	8624	740374
2303	8627	740328
2304	8631	740311
2305	8635	740286
2306	8638	740246
2307	8642	740241
2308	8645	740222
2309	8648	740176
2310	8652	740149
2311	8655	740108
2312	8659	740106
2313	8662	740060
2314	8666	740028
2315	8669	739953
2316	8673	739979
2317	8676	739956
2318	8680	739951
2319	8683	739884
2320	8686	739838
2321	8690	739824
2322	8693	739807
2323	8698	739909
2324	8702	739881
2325	8707	739977
2326	8711	739986
2327	8714	739936
2328	8717	739909
2329	8722	739969
2330	8726	740033
2331	8730	740046
2332	8734	740031
2333	8738	740080
2334	8742	740066
2335	8746	740080
2336	8750	740116
2337	8754	740165
2338	8758	740154
2339	8762	740127
2340	8765	740135
2341	8768	740074
2342	8773	740131
2343	8777	740124
2344	8780	740091
2345	8783	740064
2346	8787	740080
2347	8792	740127
2348	8795	740088
2349	8798	740036
2350	8802	740014
2351	8807	740104
2352	8810	740051
2353	8813	740021
2354	8817	740013
2355	8821	740025
2356	8825	740009
2357	8828	739994
2358	8832	739972
2359	8836	740030
2360	8840	740037
2361	8844	740054
2362	8847	740028
2363	8851	740043
2364	8856	740091
2365	8861	740174
2366	8865	740212
2367	8869	740244
2368	8873	740227
2369	8877	740268
2370	8880	740238
2371	8884	740235
2372	8887	740158
2373	8891	740153
2374	8894	740093
2375	8897	740066
2376	8901	740040
2377	8904	740014
2378	8907	739965
2379	8911	739956
2380	8915	739951
2381	8918	739938
2382	8922	739913
2383	8926	739966
2384	8931	740032
2385	8934	740003
2386	8937	739932
2387	8941	739960
2388	8945	739967
2389	8949	740001
2390	8953	739995
2391	9011	744447
2392	9017	744679
2393	9024	744874
2394	9028	744928
2395	9033	744994
2396	9038	745085
2397	9042	745090
2398	9045	745063
2399	9049	745089
2400	9053	745081
2401	9057	745086
2402	9060	745051
2403	9064	745077
2404	9068	745088
2405	9073	745129
2406	9076	745130
2407	9080	745109
2408	9085	745228
2409	9089	745216
2410	9093	745215
2411	9097	745217
2412	9103	745406
2413	9107	745409
2414	9111	745426
2415	9114	745409
2416	9118	745371
2417	9121	745342
2418	9125	745349
2419	9129	745389
2420	9142	746141
2421	9146	746166
2422	9150	746177
2423	9154	746132
2424	9157	746109
2425	9160	746038
2426	9164	746030
2427	9167	745942
2428	9170	745907
2429	9173	745835
2430	9176	745807
2431	9181	745855
2432	9186	745966
2433	9202	746940
2434	9204	746843
2435	9208	746855
2436	9214	747021
2437	9219	747061
2438	9223	747091
2439	9227	747085
2440	9231	747168
2441	9235	747123
2442	9238	747072
2443	9241	747035
2444	9246	747137
2445	9250	747129
2446	9254	747136
2447	9257	747060
2448	9260	747023
2449	9263	746949
2450	9266	746870
2451	9269	746817
2452	9272	746763
2453	9275	746702
2454	9278	746634
2455	9281	746557
2456	9284	746478
2457	9287	746401
2458	9291	746388
2459	9295	746473
2460	9299	746446
2461	9302	746397
2462	9306	746364
2463	9310	746395
2464	9313	746359
2465	9317	746322
2466	9320	746277
2467	9324	746320
2468	9329	746372
2469	9332	746351
2470	9336	746324
2471	9339	746284
2472	9345	746423
2473	9348	746367
2474	9351	746289
2475	9353	746208
2476	9357	746208
2477	9362	746267
2478	9365	746248
2479	9369	746225
2480	9372	746197
2481	9377	746283
2482	9381	746266
2483	9384	746242
2484	9388	746213
2485	9394	746370
2486	9397	746355
2487	9401	746331
2488	9404	746317
2489	9410	746433
2490	9414	746467
2491	9417	746428
2492	9421	746383
2493	9426	746478
2494	9430	746511
2495	9434	746496
2496	9437	746494
2497	9442	746542
2498	9445	746498
2499	9449	746475
2500	9452	746417
2501	9455	746412
2502	9458	746330
2503	9462	746303
2504	9465	746239
2505	9468	746219
2506	9472	746228
2507	9477	746274
2508	9480	746233
2509	9484	746218
2510	9487	746184
2511	9491	746186
2512	9495	746229
2513	9499	746199
2514	9503	746221
2515	9507	746217
2516	9511	746250
2517	9514	746226
2518	9518	746201
2519	9522	746232
2520	9526	746225
2521	9530	746221
2522	9536	746457
2523	9542	746603
2524	9546	746597
2525	9551	746718
2526	9556	746778
2527	9560	746781
2528	9563	746755
2529	9567	746729
2530	9571	746735
2531	9574	746697
2532	9577	746668
2533	9582	746753
2534	9588	746890
2535	9591	746855
2536	9595	746858
2537	9599	746875
2538	9605	746992
2539	9609	747037
2540	9613	747060
2541	9617	747099
2542	9622	747143
2543	9626	747194
2544	9631	747236
2545	9635	747312
2546	9639	747324
2547	9643	747341
2548	9647	747333
2549	9651	747367
2550	9656	747384
2551	9660	747394
2552	9663	747383
2553	9667	747407
2554	9671	747395
2555	9675	747417
2556	9686	747959
2557	9690	748007
2558	9694	747989
2559	9698	748013
2560	9703	748057
2561	9706	748042
2562	9710	748004
2563	9713	748005
2564	9718	748031
2565	9721	748002
2566	9725	747988
2567	9728	747925
2568	9732	747927
2569	9736	747950
2570	9740	747942
2571	9743	747892
2572	9747	747899
2573	9751	747951
2574	9755	747929
2575	9758	747879
2576	9762	747863
2577	9766	747899
2578	9770	747903
2579	9773	747893
2580	9777	747909
2581	9783	748025
2582	9786	748009
2583	9790	747977
2584	9793	747939
2585	9797	747914
2586	9800	747874
2587	9803	747829
2588	9806	747772
2589	9811	747832
2590	9815	747822
2591	9818	747780
2592	9821	747746
2593	9826	747775
2594	9830	747814
2595	9833	747777
2596	9837	747753
2597	9840	747693
2598	9843	747666
2599	9847	747645
2600	9850	747591
2601	9853	747540
2602	9856	747497
2603	9860	747502
2604	9864	747464
2605	9866	747383
2606	9870	747327
2607	9873	747284
2608	9877	747313
2609	9881	747286
2610	9884	747249
2611	9887	747230
2612	9891	747189
2613	9895	747188
2614	9898	747162
2615	9901	747087
2616	9904	747026
2617	9907	746987
2618	9911	746991
2619	9914	746947
2620	9918	746896
2621	9921	746847
2622	9924	746799
2623	9928	746819
2624	9932	746810
2625	9935	746777
2626	9938	746698
2627	9941	746677
2628	9945	746642
2629	9948	746591
2630	9951	746527
2631	9954	746470
2632	9958	746447
2633	9960	746375
2634	9964	746327
2635	9967	746272
2636	9970	746200
2637	9974	746226
2638	9977	746192
2639	9981	746156
2640	9984	746114
2641	10037	749785
2642	10041	749791
2643	10043	749707
2644	10046	749616
2645	10049	749553
2646	10052	749482
2647	10055	749410
2648	10059	749402
2649	10062	749343
2650	10065	749290
2651	10068	749214
2652	10071	749166
2653	10074	749125
2654	10077	749041
2655	10080	748990
2656	10082	748885
2657	10085	748777
2658	10088	748696
2659	10091	748639
2660	10093	748536
2661	10096	748494
2662	10099	748430
2663	10102	748342
2664	10105	748300
2665	10108	748243
2666	10111	748169
2667	10114	748090
2668	10117	747998
2669	10119	747924
2670	10123	747906
2671	10126	747824
2672	10128	747718
2673	10131	747640
2674	10134	747560
2675	10136	747481
2676	10140	747478
2677	10143	747387
2678	10145	747292
2679	10148	747198
2680	10151	747111
2681	10155	747131
2682	10157	747049
2683	10160	746950
2684	10162	746841
2685	10165	746739
2686	10167	746644
2687	10170	746560
2688	10173	746497
2689	10176	746424
2690	10178	746335
2691	10181	746228
2692	10183	746136
2693	10186	746075
2694	10189	745989
2695	10192	745906
2696	10194	745819
2697	10197	745728
2698	10200	745649
2699	10203	745596
2700	10206	745566
2701	10209	745489
2702	10212	745404
2703	10214	745312
2704	10217	745219
2705	10220	745191
2706	10223	745121
2707	10226	745048
2708	10228	744956
2709	10231	744876
2710	10234	744799
2711	10238	744795
2712	10241	744720
2713	10243	744629
2714	10246	744526
2715	10248	744451
2716	10252	744426
2717	10254	744340
2718	10257	744236
2719	10260	744165
2720	10262	744082
2721	10265	743992
2722	10267	743890
